booking_no,branch_code,customer_name,due_date,payment_date,amount_due,amount_paid,status
5104520952929,4002,Customer_2556,2025-02-16,2025-02-16,1284000,1784000,OVERPAID
4464739606820,2000,Customer_2557,2025-04-17,,1000000,,UNPAID
3217194393873,4002,Customer_2558,2025-02-02,2025-02-02,1500000,2000000,OVERPAID
9084941101650,8504,Customer_2559,2025-05-09,2025-05-09,1200000,1000000,UNDERPAID
5374428038278,3001,Customer_2560,2025-03-08,2025-03-11,1200000,1200000,PAID
9181689937178,8504,Customer_2561,2025-04-04,,1500000,,UNPAID
9115822115953,8504,Customer_2562,2025-03-18,2025-03-19,1284000,1084000,UNDERPAID
8527341790882,4002,Customer_2563,2025-05-18,2025-05-19,1000000,1500000,OVERPAID
2176311688708,3001,Customer_2564,2025-05-26,2025-05-26,1000000,1000000,PAID
4892683722982,4002,Customer_2565,2025-06-24,,1284000,,UNPAID
6384639304662,8504,Customer_2566,2025-02-06,,1284000,,UNPAID
3883301132978,2000,Customer_2567,2025-01-21,2025-01-22,1500000,1300000,UNDERPAID
9268291977714,8504,Customer_2568,2025-02-08,2025-02-08,1000000,800000,UNDERPAID
7432512077898,8504,Customer_2569,2025-06-17,2025-06-17,1500000,1500000,PAID
1280990276013,8504,Customer_2570,2025-06-16,2025-06-16,1284000,1084000,UNDERPAID
1008732125208,2000,Customer_2571,2025-04-23,,1200000,,UNPAID
3842963929296,8504,Customer_2572,2025-01-29,2025-01-29,1000000,1500000,OVERPAID
3799155320832,2000,Customer_2573,2025-06-09,2025-06-12,1284000,1784000,OVERPAID
6301556772980,8504,Customer_2574,2025-04-23,2025-04-23,1500000,1300000,UNDERPAID
1340296113628,3001,Customer_2575,2025-03-16,,1500000,,UNPAID
6630146370348,2000,Customer_2576,2025-04-03,,1000000,,UNPAID
5650376377918,4002,Customer_2577,2025-02-05,,1284000,,UNPAID
5290976741843,8504,Customer_2578,2025-01-05,2025-01-05,1284000,1784000,OVERPAID
9295146987995,4002,Customer_2579,2025-02-16,2025-02-16,1200000,1000000,UNDERPAID
8205982126918,4002,Customer_2580,2025-06-10,2025-06-11,1200000,1700000,OVERPAID
9634213363950,3001,Customer_2581,2025-06-24,,1284000,,UNPAID
5689333714576,4002,Customer_2582,2025-05-07,2025-05-07,1500000,1500000,PAID
6338360548267,3001,Customer_2583,2025-04-05,,1000000,,UNPAID
5052729022904,8504,Customer_2584,2025-03-01,2025-03-02,1000000,800000,UNDERPAID
9911589779556,2000,Customer_2585,2025-06-15,2025-06-16,1200000,1000000,UNDERPAID
6942659450294,8504,Customer_2586,2025-01-14,2025-01-17,1284000,1084000,UNDERPAID
3611871579942,3001,Customer_2587,2025-03-07,2025-03-08,1200000,1000000,UNDERPAID
2455760282982,2000,Customer_2588,2025-01-15,2025-01-15,1000000,1000000,PAID
9414192443285,3001,Customer_2589,2025-03-01,2025-03-04,1500000,1300000,UNDERPAID
1019862499938,4002,Customer_2590,2025-04-17,2025-04-18,1284000,1784000,OVERPAID
2179408238381,3001,Customer_2591,2025-01-26,2025-01-29,1200000,1700000,OVERPAID
7453204507100,8504,Customer_2592,2025-05-11,2025-05-11,1000000,1500000,OVERPAID
5256887348924,4002,Customer_2593,2025-04-06,,1500000,,UNPAID
3181800153661,4002,Customer_2594,2025-01-16,,1500000,,UNPAID
2965578661443,2000,Customer_2595,2025-03-29,2025-04-01,1200000,1700000,OVERPAID
8496680582252,8504,Customer_2596,2025-06-24,2025-06-27,1000000,1000000,PAID
9872469813738,2000,Customer_2597,2025-04-02,,1284000,,UNPAID
8279441178288,3001,Customer_2598,2025-04-30,2025-05-03,1200000,1700000,OVERPAID
4949356929947,4002,Customer_2599,2025-04-27,2025-04-27,1500000,2000000,OVERPAID
3331203599834,4002,Customer_2600,2025-02-11,2025-02-14,1284000,1284000,PAID
7020845370832,8504,Customer_2601,2025-05-21,2025-05-22,1284000,1284000,PAID
6446792540801,8504,Customer_2602,2025-03-20,,1284000,,UNPAID
1910142797169,8504,Customer_2603,2025-03-26,2025-03-26,1500000,1300000,UNDERPAID
4623174638338,3001,Customer_2604,2025-05-01,2025-05-01,1284000,1784000,OVERPAID
6141852142510,3001,Customer_2605,2025-03-01,,1500000,,UNPAID
1441336317563,8504,Customer_2606,2025-03-27,,1500000,,UNPAID
9703902456247,8504,Customer_2607,2025-03-06,2025-03-09,1500000,2000000,OVERPAID
8103329605192,3001,Customer_2608,2025-04-27,2025-04-28,1200000,1700000,OVERPAID
6033780325089,4002,Customer_2609,2025-05-30,2025-06-02,1200000,1200000,PAID
9253543153877,2000,Customer_2610,2025-03-07,2025-03-07,1500000,1300000,UNDERPAID
5280600411828,8504,Customer_2611,2025-01-09,2025-01-12,1500000,1500000,PAID
7387226727692,8504,Customer_2612,2025-06-19,2025-06-22,1000000,1000000,PAID
1615957021269,8504,Customer_2613,2025-05-04,2025-05-07,1200000,1700000,OVERPAID
6748226055247,8504,Customer_2614,2025-05-19,,1000000,,UNPAID
6130488427117,3001,Customer_2615,2025-06-24,,1500000,,UNPAID
8005545894478,2000,Customer_2616,2025-05-27,2025-05-27,1200000,1700000,OVERPAID
7805257563371,3001,Customer_2617,2025-06-25,2025-06-28,1500000,1500000,PAID
8628678487352,4002,Customer_2618,2025-01-05,2025-01-06,1284000,1284000,PAID
3905293629426,8504,Customer_2619,2025-02-12,2025-02-12,1000000,800000,UNDERPAID
8506853056102,8504,Customer_2620,2025-06-23,2025-06-26,1284000,1284000,PAID
5523101459734,4002,Customer_2621,2025-01-07,2025-01-08,1000000,1000000,PAID
2046502007971,4002,Customer_2622,2025-03-28,2025-03-31,1000000,1000000,PAID
4496123752772,8504,Customer_2623,2025-01-17,,1200000,,UNPAID
6222613220100,3001,Customer_2624,2025-04-24,2025-04-24,1500000,1300000,UNDERPAID
2882735282730,8504,Customer_2625,2025-03-02,2025-03-05,1284000,1284000,PAID
5398511838532,3001,Customer_2626,2025-04-15,2025-04-16,1284000,1084000,UNDERPAID
7146333056682,4002,Customer_2627,2025-02-21,2025-02-21,1284000,1284000,PAID
7196799398891,2000,Customer_2628,2025-06-14,2025-06-17,1500000,2000000,OVERPAID
6241888481162,4002,Customer_2629,2025-05-03,2025-05-04,1000000,800000,UNDERPAID
5308382208152,8504,Customer_2630,2025-01-18,2025-01-21,1000000,800000,UNDERPAID
7905822623798,4002,Customer_2631,2025-05-18,2025-05-18,1500000,1300000,UNDERPAID
7396319659507,2000,Customer_2632,2025-05-04,,1200000,,UNPAID
8692237348934,2000,Customer_2633,2025-03-27,2025-03-30,1284000,1284000,PAID
1920664982155,3001,Customer_2634,2025-05-06,2025-05-09,1284000,1084000,UNDERPAID
7995137911874,4002,Customer_2635,2025-05-04,2025-05-07,1284000,1784000,OVERPAID
3337550196010,8504,Customer_2636,2025-02-15,2025-02-16,1200000,1000000,UNDERPAID
3385213732212,4002,Customer_2637,2025-02-01,2025-02-02,1200000,1000000,UNDERPAID
7932707335270,4002,Customer_2638,2025-05-27,2025-05-27,1200000,1200000,PAID
9482992165641,3001,Customer_2639,2025-05-07,,1000000,,UNPAID
3093307027960,3001,Customer_2640,2025-06-26,2025-06-29,1284000,1284000,PAID
1594475413675,4002,Customer_2641,2025-06-23,,1500000,,UNPAID
3934507629701,8504,Customer_2642,2025-01-27,2025-01-30,1284000,1284000,PAID
7618196870264,8504,Customer_2643,2025-02-19,2025-02-22,1284000,1084000,UNDERPAID
6186753596552,4002,Customer_2644,2025-05-17,,1200000,,UNPAID
8991156917145,4002,Customer_2645,2025-01-19,2025-01-22,1000000,1000000,PAID
8032378453868,3001,Customer_2646,2025-06-12,2025-06-13,1284000,1284000,PAID
6251889623808,8504,Customer_2647,2025-02-11,,1200000,,UNPAID
8307314064730,3001,Customer_2648,2025-03-18,2025-03-18,1500000,2000000,OVERPAID
5360924900322,3001,Customer_2649,2025-02-08,2025-02-08,1500000,2000000,OVERPAID
4754846941644,3001,Customer_2650,2025-02-13,2025-02-13,1284000,1784000,OVERPAID
3909209920161,2000,Customer_2651,2025-05-24,2025-05-24,1000000,800000,UNDERPAID
8539701219330,2000,Customer_2652,2025-03-25,2025-03-25,1500000,2000000,OVERPAID
8700332253818,8504,Customer_2653,2025-02-18,2025-02-19,1200000,1200000,PAID
7785250267646,2000,Customer_2654,2025-02-02,2025-02-05,1200000,1700000,OVERPAID
1573551305733,3001,Customer_2655,2025-02-28,2025-03-01,1200000,1200000,PAID
2123228697360,8504,Customer_2656,2025-01-01,2025-01-02,1284000,1784000,OVERPAID
1414231161735,3001,Customer_2657,2025-02-15,2025-02-15,1500000,1300000,UNDERPAID
6199552311085,2000,Customer_2658,2025-03-07,2025-03-08,1000000,1000000,PAID
2296863354691,8504,Customer_2659,2025-06-05,,1200000,,UNPAID
4819610608167,4002,Customer_2660,2025-06-28,2025-06-28,1500000,1500000,PAID
1017902839036,4002,Customer_2661,2025-06-27,2025-06-30,1500000,2000000,OVERPAID
1885426863666,8504,Customer_2662,2025-04-26,2025-04-26,1284000,1084000,UNDERPAID
1588558421446,4002,Customer_2663,2025-06-27,2025-06-30,1200000,1200000,PAID
3388762347871,2000,Customer_2664,2025-05-11,,1200000,,UNPAID
9292383438906,2000,Customer_2665,2025-05-28,2025-05-29,1500000,1500000,PAID
9721745395019,4002,Customer_2666,2025-03-09,2025-03-09,1284000,1084000,UNDERPAID
1310137341081,3001,Customer_2667,2025-04-19,2025-04-22,1500000,1500000,PAID
1334283484355,8504,Customer_2668,2025-03-27,2025-03-27,1500000,2000000,OVERPAID
6148350809126,4002,Customer_2669,2025-03-04,2025-03-05,1000000,1500000,OVERPAID
8155742137645,3001,Customer_2670,2025-02-15,,1000000,,UNPAID
5038182408776,8504,Customer_2671,2025-03-02,2025-03-05,1284000,1084000,UNDERPAID
1150914246823,8504,Customer_2672,2025-06-26,2025-06-29,1000000,1000000,PAID
1920399631115,4002,Customer_2673,2025-02-23,2025-02-23,1200000,1000000,UNDERPAID
2102963452269,3001,Customer_2674,2025-05-05,,1284000,,UNPAID
4827210726542,2000,Customer_2675,2025-04-29,2025-04-30,1200000,1200000,PAID
3746410910408,8504,Customer_2676,2025-04-23,2025-04-26,1000000,1500000,OVERPAID
5889185804666,3001,Customer_2677,2025-06-09,,1000000,,UNPAID
8932988511856,2000,Customer_2678,2025-06-08,,1500000,,UNPAID
6813157970349,8504,Customer_2679,2025-02-10,2025-02-11,1284000,1084000,UNDERPAID
7554352993968,2000,Customer_2680,2025-04-19,2025-04-20,1000000,1500000,OVERPAID
6353109873547,4002,Customer_2681,2025-06-24,2025-06-27,1200000,1200000,PAID
4267208961382,8504,Customer_2682,2025-03-08,2025-03-09,1500000,1300000,UNDERPAID
5795816350544,3001,Customer_2683,2025-06-29,,1284000,,UNPAID
9319255799741,4002,Customer_2684,2025-06-06,2025-06-06,1284000,1084000,UNDERPAID
4267451525694,3001,Customer_2685,2025-04-17,2025-04-20,1500000,2000000,OVERPAID
7497548745306,4002,Customer_2686,2025-03-31,2025-04-01,1200000,1200000,PAID
4751942416200,8504,Customer_2687,2025-01-10,,1500000,,UNPAID
7161460260943,3001,Customer_2688,2025-01-24,2025-01-24,1000000,800000,UNDERPAID
8378692509682,8504,Customer_2689,2025-05-21,2025-05-24,1200000,1200000,PAID
6002591811622,4002,Customer_2690,2025-05-25,,1200000,,UNPAID
9367469865689,3001,Customer_2691,2025-01-20,2025-01-23,1500000,1300000,UNDERPAID
6622513817450,4002,Customer_2692,2025-01-23,,1200000,,UNPAID
7369831156433,8504,Customer_2693,2025-03-26,,1000000,,UNPAID
5370673678294,3001,Customer_2694,2025-06-07,2025-06-10,1284000,1784000,OVERPAID
2686342622746,3001,Customer_2695,2025-01-11,2025-01-14,1200000,1000000,UNDERPAID
3109249496483,4002,Customer_2696,2025-04-25,,1200000,,UNPAID
3879562268869,3001,Customer_2697,2025-04-21,2025-04-24,1284000,1084000,UNDERPAID
9983651699914,4002,Customer_2698,2025-03-17,2025-03-20,1000000,1500000,OVERPAID
3916293733529,8504,Customer_2699,2025-03-09,2025-03-09,1284000,1284000,PAID
7133838259661,8504,Customer_2700,2025-04-05,,1284000,,UNPAID
9855399134855,8504,Customer_2701,2025-04-07,2025-04-08,1500000,2000000,OVERPAID
2243831736466,8504,Customer_2702,2025-01-26,2025-01-26,1000000,1500000,OVERPAID
5653996867026,3001,Customer_2703,2025-03-03,,1500000,,UNPAID
5309446817384,3001,Customer_2704,2025-01-22,2025-01-22,1200000,1000000,UNDERPAID
8593377325333,2000,Customer_2705,2025-02-19,2025-02-20,1500000,1300000,UNDERPAID
3537235998612,4002,Customer_2706,2025-04-30,2025-05-03,1500000,2000000,OVERPAID
7661572850034,8504,Customer_2707,2025-01-06,2025-01-06,1000000,800000,UNDERPAID
6908747225597,4002,Customer_2708,2025-02-23,2025-02-23,1284000,1284000,PAID
8795232569096,4002,Customer_2709,2025-02-09,,1000000,,UNPAID
5046439822213,2000,Customer_2710,2025-03-27,,1500000,,UNPAID
7914470378937,4002,Customer_2711,2025-02-07,2025-02-08,1500000,2000000,OVERPAID
6267729792880,2000,Customer_2712,2025-03-09,2025-03-12,1500000,1500000,PAID
9947820707869,2000,Customer_2713,2025-04-04,,1284000,,UNPAID
4266957161058,3001,Customer_2714,2025-03-04,2025-03-07,1284000,1784000,OVERPAID
6292925400595,3001,Customer_2715,2025-06-19,2025-06-22,1000000,1500000,OVERPAID
7588219632769,4002,Customer_2716,2025-03-01,2025-03-04,1000000,800000,UNDERPAID
6709225295385,4002,Customer_2717,2025-04-17,2025-04-18,1284000,1784000,OVERPAID
9783545743140,3001,Customer_2718,2025-04-24,2025-04-25,1284000,1084000,UNDERPAID
6174125334966,2000,Customer_2719,2025-05-01,2025-05-02,1500000,1300000,UNDERPAID
1859604045200,8504,Customer_2720,2025-05-05,,1284000,,UNPAID
8379359516185,3001,Customer_2721,2025-02-26,,1200000,,UNPAID
2165318085782,4002,Customer_2722,2025-03-20,2025-03-21,1200000,1000000,UNDERPAID
2109572424684,2000,Customer_2723,2025-03-11,2025-03-14,1284000,1084000,UNDERPAID
1397695011983,8504,Customer_2724,2025-04-10,2025-04-10,1500000,1300000,UNDERPAID
4522299433308,3001,Customer_2725,2025-06-10,2025-06-10,1500000,1300000,UNDERPAID
6109762592271,8504,Customer_2726,2025-03-25,2025-03-28,1500000,2000000,OVERPAID
2934842637903,4002,Customer_2727,2025-03-22,2025-03-25,1284000,1784000,OVERPAID
5642149251193,8504,Customer_2728,2025-05-08,,1000000,,UNPAID
5411799849020,2000,Customer_2729,2025-05-26,2025-05-26,1200000,1000000,UNDERPAID
3707559298381,3001,Customer_2730,2025-06-14,2025-06-17,1500000,2000000,OVERPAID
4598506920757,4002,Customer_2731,2025-02-19,2025-02-19,1000000,800000,UNDERPAID
9369562432081,8504,Customer_2732,2025-04-13,2025-04-14,1500000,1300000,UNDERPAID
4188196569690,4002,Customer_2733,2025-02-11,2025-02-14,1284000,1784000,OVERPAID
4990537146937,2000,Customer_2734,2025-06-20,2025-06-20,1000000,1000000,PAID
4380934308200,2000,Customer_2735,2025-02-20,,1284000,,UNPAID
7248836796041,2000,Customer_2736,2025-06-13,,1200000,,UNPAID
2170282787180,2000,Customer_2737,2025-02-24,2025-02-24,1200000,1000000,UNDERPAID
3343869981762,8504,Customer_2738,2025-05-26,2025-05-29,1200000,1000000,UNDERPAID
9035432039836,3001,Customer_2739,2025-04-13,,1284000,,UNPAID
3738680163056,8504,Customer_2740,2025-04-15,,1500000,,UNPAID
8839866416295,4002,Customer_2741,2025-06-27,2025-06-30,1284000,1284000,PAID
6949810494381,3001,Customer_2742,2025-03-17,,1000000,,UNPAID
4495515515587,2000,Customer_2743,2025-01-07,2025-01-08,1500000,2000000,OVERPAID
5395804883135,8504,Customer_2744,2025-05-01,2025-05-04,1500000,1300000,UNDERPAID
2990266063460,2000,Customer_2745,2025-03-24,2025-03-25,1500000,1500000,PAID
5728815235659,8504,Customer_2746,2025-03-15,2025-03-15,1500000,1300000,UNDERPAID
2455740712923,3001,Customer_2747,2025-05-21,2025-05-24,1500000,1500000,PAID
6524132754974,3001,Customer_2748,2025-05-28,2025-05-28,1000000,1500000,OVERPAID
1577817862525,3001,Customer_2749,2025-03-10,2025-03-13,1284000,1284000,PAID
8333626003328,2000,Customer_2750,2025-03-29,2025-04-01,1200000,1700000,OVERPAID
9260928624350,8504,Customer_2751,2025-04-19,2025-04-22,1500000,1500000,PAID
5997106539293,3001,Customer_2752,2025-02-19,,1000000,,UNPAID
6403177644488,3001,Customer_2753,2025-05-31,,1500000,,UNPAID
1920445765098,3001,Customer_2754,2025-01-03,2025-01-06,1000000,1000000,PAID
3890844484736,4002,Customer_2755,2025-03-25,,1000000,,UNPAID
3421629356271,8504,Customer_2756,2025-03-03,2025-03-06,1284000,1284000,PAID
3683318143960,3001,Customer_2757,2025-03-20,2025-03-21,1200000,1200000,PAID
3175217236814,8504,Customer_2758,2025-06-05,2025-06-06,1200000,1200000,PAID
2009344823884,2000,Customer_2759,2025-06-20,2025-06-23,1000000,1500000,OVERPAID
2190795187759,4002,Customer_2760,2025-02-13,,1284000,,UNPAID
7281879985287,3001,Customer_2761,2025-05-10,2025-05-10,1284000,1084000,UNDERPAID
1107240620094,8504,Customer_2762,2025-03-03,2025-03-06,1500000,2000000,OVERPAID
2981708195725,8504,Customer_2763,2025-02-06,2025-02-09,1284000,1784000,OVERPAID
2103901384228,2000,Customer_2764,2025-03-14,2025-03-15,1000000,800000,UNDERPAID
3725708015028,2000,Customer_2765,2025-04-15,,1284000,,UNPAID
3435400639390,3001,Customer_2766,2025-01-02,,1500000,,UNPAID
3686304201576,3001,Customer_2767,2025-04-12,2025-04-12,1200000,1700000,OVERPAID
1410283956470,2000,Customer_2768,2025-01-14,,1200000,,UNPAID
7287970682490,3001,Customer_2769,2025-01-02,2025-01-05,1000000,1500000,OVERPAID
5220432695856,4002,Customer_2770,2025-04-07,2025-04-07,1284000,1784000,OVERPAID
8589494558583,8504,Customer_2771,2025-02-07,2025-02-10,1200000,1700000,OVERPAID
1262333476081,3001,Customer_2772,2025-06-26,2025-06-26,1200000,1700000,OVERPAID
4464430825790,8504,Customer_2773,2025-03-20,2025-03-21,1000000,800000,UNDERPAID
7835612793893,2000,Customer_2774,2025-05-15,2025-05-18,1284000,1784000,OVERPAID
4994474149466,4002,Customer_2775,2025-03-29,2025-04-01,1200000,1700000,OVERPAID
4609960736988,3001,Customer_2776,2025-03-13,2025-03-13,1000000,800000,UNDERPAID
3093116381460,4002,Customer_2777,2025-03-20,,1200000,,UNPAID
4742521403869,3001,Customer_2778,2025-01-24,2025-01-25,1284000,1284000,PAID
5764868104423,8504,Customer_2779,2025-03-08,2025-03-11,1200000,1200000,PAID
1960689531636,8504,Customer_2780,2025-04-23,2025-04-26,1200000,1700000,OVERPAID
3487450247216,2000,Customer_2781,2025-02-18,2025-02-19,1284000,1084000,UNDERPAID
3346866410875,4002,Customer_2782,2025-03-22,2025-03-25,1200000,1700000,OVERPAID
9410389660159,4002,Customer_2783,2025-05-20,2025-05-21,1284000,1784000,OVERPAID
9865181226296,3001,Customer_2784,2025-06-13,2025-06-14,1000000,1500000,OVERPAID
8970147336325,3001,Customer_2785,2025-05-21,,1200000,,UNPAID
8909208483792,8504,Customer_2786,2025-05-02,2025-05-05,1200000,1000000,UNDERPAID
1666165910591,4002,Customer_2787,2025-02-04,2025-02-04,1000000,1000000,PAID
2734998171008,4002,Customer_2788,2025-03-31,,1000000,,UNPAID
6023342737187,3001,Customer_2789,2025-05-03,,1000000,,UNPAID
3437594071930,8504,Customer_2790,2025-02-07,2025-02-10,1500000,1300000,UNDERPAID
5870740218642,2000,Customer_2791,2025-05-18,2025-05-18,1200000,1700000,OVERPAID
9645965181169,4002,Customer_2792,2025-04-07,2025-04-07,1000000,1500000,OVERPAID
8579990946370,2000,Customer_2793,2025-02-17,2025-02-18,1284000,1284000,PAID
8449296185625,2000,Customer_2794,2025-04-16,2025-04-19,1284000,1284000,PAID
8647723483028,3001,Customer_2795,2025-02-28,2025-02-28,1284000,1784000,OVERPAID
5505638184691,4002,Customer_2796,2025-04-05,,1284000,,UNPAID
5612287224488,2000,Customer_2797,2025-01-14,2025-01-14,1284000,1084000,UNDERPAID
8016526751860,3001,Customer_2798,2025-02-02,2025-02-02,1284000,1284000,PAID
6424330059397,8504,Customer_2799,2025-05-03,2025-05-03,1200000,1700000,OVERPAID
9797932551640,8504,Customer_2800,2025-01-04,,1284000,,UNPAID
1944490927618,3001,Customer_2801,2025-04-15,2025-04-15,1200000,1700000,OVERPAID
5689882052903,4002,Customer_2802,2025-03-06,2025-03-09,1500000,1500000,PAID
9847947671199,8504,Customer_2803,2025-05-15,2025-05-16,1500000,2000000,OVERPAID
9205608021132,3001,Customer_2804,2025-03-18,,1284000,,UNPAID
9310975520848,2000,Customer_2805,2025-04-04,2025-04-07,1000000,800000,UNDERPAID
1538672556516,3001,Customer_2806,2025-01-17,2025-01-18,1284000,1084000,UNDERPAID
2945646712330,8504,Customer_2807,2025-01-28,2025-01-29,1284000,1784000,OVERPAID
6070916041221,4002,Customer_2808,2025-01-17,2025-01-20,1000000,800000,UNDERPAID
9504975643662,8504,Customer_2809,2025-01-11,2025-01-12,1200000,1700000,OVERPAID
7474315593703,4002,Customer_2810,2025-02-13,,1284000,,UNPAID
9502869765924,8504,Customer_2811,2025-06-02,2025-06-03,1200000,1200000,PAID
5545730683359,4002,Customer_2812,2025-02-23,2025-02-26,1200000,1000000,UNDERPAID
5205767545697,2000,Customer_2813,2025-06-05,2025-06-08,1500000,2000000,OVERPAID
8638978807312,8504,Customer_2814,2025-01-08,2025-01-09,1284000,1284000,PAID
9249244671457,2000,Customer_2815,2025-04-14,2025-04-17,1000000,800000,UNDERPAID
4532581025496,3001,Customer_2816,2025-03-20,2025-03-20,1500000,2000000,OVERPAID
4395999997390,3001,Customer_2817,2025-03-09,2025-03-09,1284000,1084000,UNDERPAID
7074575257199,3001,Customer_2818,2025-06-18,2025-06-18,1284000,1784000,OVERPAID
8882312088914,3001,Customer_2819,2025-04-04,2025-04-04,1284000,1784000,OVERPAID
6428993694058,3001,Customer_2820,2025-04-29,,1500000,,UNPAID
4206301370716,4002,Customer_2821,2025-06-10,2025-06-10,1000000,800000,UNDERPAID
5897703416877,4002,Customer_2822,2025-01-20,,1284000,,UNPAID
9315888627933,8504,Customer_2823,2025-03-27,,1500000,,UNPAID
5059955645006,3001,Customer_2824,2025-01-14,,1284000,,UNPAID
7955477594314,4002,Customer_2825,2025-03-08,2025-03-11,1284000,1284000,PAID
4394220573916,2000,Customer_2826,2025-06-28,2025-07-01,1500000,1300000,UNDERPAID
6607915452063,2000,Customer_2827,2025-02-07,2025-02-08,1200000,1700000,OVERPAID
